candidate_id,candidate_family,candidate_source_label,candidate_surface,direction_label,source_file_path,speed_rpm,torque_nm,oil_temperature_deg,curve_mae_deg,curve_rmse_deg,signed_curve_mean_error_deg,absolute_curve_mean_error_deg,centered_curve_mae_deg,mean_percentage_error_pct,truth_peak_to_peak_deg,predicted_peak_to_peak_deg,peak_to_peak_error_pct,residual_peak_to_peak_pct,derivative_rmse_deg_per_deg,residual_smoothness_deg_per_deg2,residual_lag1_autocorrelation,closure_mismatch_deg,mean_harmonic_amplitude_error_pct,mean_harmonic_phase_error_deg,max_harmonic_amplitude_error_pct,max_harmonic_phase_error_deg
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,backward,data\polished_dataset\backward\30degree\1100rpm\1100.0rpm500.0Nm30.0deg.csv,1100.000000,500.000000,30.000000,0.002782,0.003417,-0.000394,0.000394,0.002767,5.674606,0.049026,0.037954,22.584240,37.385690,0.024560,0.767929,0.986480,0.001470,2.177431,0.869911,3.489933,2.523925
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,forward,data\polished_dataset\forward\30degree\1100rpm\1100.0rpm800.0Nm30.0deg.csv,1100.000000,800.000000,30.000000,0.003540,0.004338,-0.000695,0.000695,0.003491,6.149800,0.057558,0.040370,29.862847,39.559106,0.039124,1.326748,0.979542,0.000217,11.402268,6.888511,28.318549,17.578216
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,backward,data\polished_dataset\backward\30degree\1100rpm\1100.0rpm800.0Nm30.0deg.csv,1100.000000,800.000000,30.000000,0.003254,0.003961,-0.000037,0.000037,0.003254,6.369709,0.051082,0.039393,22.883014,37.241444,0.022230,0.570457,0.992098,0.000308,6.523737,1.084533,16.828715,2.029233
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,forward,data\polished_dataset\forward\30degree\1100rpm\1100.0rpm1000.0Nm30.0deg.csv,1100.000000,1000.000000,30.000000,0.003881,0.004751,-0.000693,0.000693,0.003839,6.625648,0.058570,0.041408,29.301385,45.507180,0.044848,1.536908,0.977625,0.000603,17.356516,8.996197,48.062740,24.762644
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,backward,data\polished_dataset\backward\30degree\1100rpm\1100.0rpm1000.0Nm30.0deg.csv,1100.000000,1000.000000,30.000000,0.003426,0.004136,0.000310,0.000310,0.003414,6.644334,0.051560,0.040679,21.104748,36.997117,0.023524,0.613827,0.991937,0.000398,7.497333,1.265495,21.451288,1.935383
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,forward,data\polished_dataset\forward\30degree\1100rpm\1100.0rpm1200.0Nm30.0deg.csv,1100.000000,1200.000000,30.000000,0.003364,0.004064,0.000540,0.000540,0.003336,6.148189,0.054708,0.042477,22.357589,39.301864,0.047151,1.679493,0.965903,0.001898,15.669086,10.171352,41.550014,27.874314
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,backward,data\polished_dataset\backward\30degree\1100rpm\1100.0rpm1200.0Nm30.0deg.csv,1100.000000,1200.000000,30.000000,0.003985,0.004841,0.000390,0.000390,0.003973,6.945720,0.057375,0.041967,26.855658,43.305392,0.027596,0.722783,0.992119,0.001135,6.635911,1.992248,18.329973,4.019269
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,forward,data\polished_dataset\forward\35degree\1100rpm\1100.0rpm1400.0Nm35.0deg.csv,1100.000000,1400.000000,35.000000,0.003470,0.004255,-0.001178,0.001178,0.003350,6.200267,0.055963,0.043642,22.016141,42.102071,0.052557,1.896043,0.958690,0.000164,7.115647,6.812960,13.708405,18.702108
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,backward,data\polished_dataset\backward\35degree\1100rpm\1100.0rpm1400.0Nm35.0deg.csv,1100.000000,1400.000000,35.000000,0.005155,0.006060,-0.000631,0.000631,0.005133,8.324751,0.061927,0.044668,27.869958,50.039544,0.032071,0.773366,0.993328,0.001542,13.660868,2.969807,38.527345,5.952933
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,forward,data\polished_dataset\forward\25degree\1300rpm\1300.0rpm300.0Nm25.0deg.csv,1300.000000,300.000000,25.000000,0.003088,0.003385,0.003086,0.003086,0.001163,7.312313,0.042227,0.039787,5.777157,19.931251,0.009664,0.265329,0.983512,0.001678,13.860498,5.827595,28.996535,11.513884
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,backward,data\polished_dataset\backward\25degree\1300rpm\1300.0rpm300.0Nm25.0deg.csv,1300.000000,300.000000,25.000000,0.001075,0.001288,-0.000212,0.000212,0.001065,2.598575,0.041373,0.037318,9.802424,18.919429,0.011508,0.337729,0.971389,0.000413,2.992082,2.489086,8.236294,6.540220
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,forward,data\polished_dataset\forward\35degree\1300rpm\1300.0rpm300.0Nm35.0deg.csv,1300.000000,300.000000,35.000000,0.000995,0.001214,0.000066,0.000066,0.000996,2.311677,0.043063,0.038713,10.102579,18.701164,0.009918,0.285348,0.975715,0.002259,15.105967,8.630781,23.681562,19.618218
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,backward,data\polished_dataset\backward\35degree\1300rpm\1300.0rpm300.0Nm35.0deg.csv,1300.000000,300.000000,35.000000,0.001075,0.001319,0.000190,0.000190,0.001063,2.654581,0.040479,0.038605,4.627621,18.793779,0.010480,0.302218,0.977266,0.000298,16.889003,0.471312,36.049604,1.034152
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,forward,data\polished_dataset\forward\35degree\1300rpm\1300.0rpm1100.0Nm35.0deg.csv,1300.000000,1100.000000,35.000000,0.001724,0.001997,-0.001667,0.001667,0.000876,4.052338,0.042542,0.042462,0.186782,18.188790,0.010339,0.298844,0.963079,0.001431,15.654475,13.298580,44.263962,37.802246
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,backward,data\polished_dataset\backward\35degree\1300rpm\1300.0rpm1100.0Nm35.0deg.csv,1300.000000,1100.000000,35.000000,0.002145,0.002657,0.000085,0.000085,0.002142,4.772821,0.044932,0.044240,1.539397,38.162886,0.013098,0.298232,0.991585,0.005699,10.471384,2.301048,26.425911,3.447501
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,forward,data\polished_dataset\forward\25degree\1400rpm\1400.0rpm300.0Nm25.0deg.csv,1400.000000,300.000000,25.000000,0.002657,0.003188,0.002567,0.002567,0.001592,5.912219,0.044939,0.039718,11.618316,23.701534,0.010812,0.262637,0.987168,0.000414,12.298603,5.600197,24.394114,11.235635
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,backward,data\polished_dataset\backward\25degree\1400rpm\1400.0rpm300.0Nm25.0deg.csv,1400.000000,300.000000,25.000000,0.000898,0.001109,-0.000220,0.000220,0.000884,2.164618,0.041474,0.037494,9.596784,16.261734,0.011318,0.317654,0.955604,0.000317,2.206139,2.816803,4.871973,6.821165
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,forward,data\polished_dataset\forward\25degree\1400rpm\1400.0rpm600.0Nm25.0deg.csv,1400.000000,600.000000,25.000000,0.001934,0.002372,0.001773,0.001773,0.001326,4.343882,0.044520,0.040190,9.724939,22.819936,0.010898,0.280838,0.980834,0.001228,12.453621,5.095827,20.082304,9.233917
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,backward,data\polished_dataset\backward\25degree\1400rpm\1400.0rpm600.0Nm25.0deg.csv,1400.000000,600.000000,25.000000,0.001412,0.001709,-0.001230,0.001230,0.000954,3.325241,0.042452,0.038038,10.396369,18.265497,0.011970,0.328914,0.958668,0.000295,5.759189,1.860120,14.137620,4.046270
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,forward,data\polished_dataset\forward\25degree\1400rpm\1400.0rpm800.0Nm25.0deg.csv,1400.000000,800.000000,25.000000,0.002069,0.002544,0.001373,0.001373,0.001845,4.437991,0.046611,0.040370,13.389563,24.082664,0.012049,0.283088,0.987658,0.001888,10.498338,8.047748,16.036789,19.932947
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,backward,data\polished_dataset\backward\25degree\1400rpm\1400.0rpm800.0Nm25.0deg.csv,1400.000000,800.000000,25.000000,0.001091,0.001357,-0.000285,0.000285,0.001070,2.566247,0.042508,0.038956,8.356836,19.663067,0.012380,0.335653,0.964796,0.002582,5.848769,1.143254,16.187501,2.382475
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,forward,data\polished_dataset\forward\30degree\1400rpm\1400.0rpm900.0Nm30.0deg.csv,1400.000000,900.000000,30.000000,0.001339,0.001593,0.000397,0.000397,0.001311,2.968786,0.045090,0.040583,9.996619,20.093719,0.013556,0.363222,0.968888,0.001643,14.788709,10.485363,40.465552,29.498117
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,backward,data\polished_dataset\backward\30degree\1400rpm\1400.0rpm900.0Nm30.0deg.csv,1400.000000,900.000000,30.000000,0.001398,0.001729,-0.000053,0.000053,0.001398,3.278579,0.042630,0.041406,2.869411,26.220594,0.014855,0.398096,0.970381,0.000373,4.415022,3.203689,11.262168,5.523883
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,forward,data\polished_dataset\forward\30degree\1500rpm\1500.0rpm200.0Nm30.0deg.csv,1500.000000,200.000000,30.000000,0.001349,0.001683,0.000965,0.000965,0.001131,3.156151,0.042749,0.038936,8.918992,19.098048,0.010121,0.251645,0.975268,0.001269,12.730996,5.781406,19.442532,11.813500
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,backward,data\polished_dataset\backward\30degree\1500rpm\1500.0rpm200.0Nm30.0deg.csv,1500.000000,200.000000,30.000000,0.001216,0.001498,0.000507,0.000507,0.001145,2.808462,0.043284,0.038570,10.891612,21.624386,0.017196,0.457038,0.930687,0.000561,8.406089,1.079652,20.430270,2.399422
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,forward,data\polished_dataset\forward\25degree\1500rpm\1500.0rpm300.0Nm25.0deg.csv,1500.000000,300.000000,25.000000,0.002564,0.002795,0.002559,0.002559,0.000909,6.096098,0.042055,0.039786,5.395172,18.161195,0.010571,0.252570,0.960123,0.000067,20.332498,12.754006,29.449839,20.609248
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,backward,data\polished_dataset\backward\25degree\1500rpm\1500.0rpm300.0Nm25.0deg.csv,1500.000000,300.000000,25.000000,0.001280,0.001536,-0.000096,0.000096,0.001279,2.943764,0.043480,0.037710,13.270936,19.403506,0.010448,0.243068,0.978986,0.000337,5.600173,5.425709,9.536553,14.878753
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,forward,data\polished_dataset\forward\30degree\1500rpm\1500.0rpm800.0Nm30.0deg.csv,1500.000000,800.000000,30.000000,0.001318,0.001593,0.000052,0.000052,0.001318,2.920574,0.045118,0.040117,11.084075,22.300427,0.013420,0.339356,0.967167,0.002520,14.083080,9.271979,33.514402,26.388183
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,backward,data\polished_dataset\backward\30degree\1500rpm\1500.0rpm800.0Nm30.0deg.csv,1500.000000,800.000000,30.000000,0.001625,0.001962,-0.000186,0.000186,0.001621,3.671139,0.044256,0.041286,6.709893,26.400631,0.022225,0.579657,0.940115,0.000465,2.391199,1.586446,4.750157,3.416302
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,forward,data\polished_dataset\forward\35degree\1500rpm\1500.0rpm1400.0Nm35.0deg.csv,1500.000000,1400.000000,35.000000,0.002937,0.003355,-0.002906,0.002906,0.001403,6.346506,0.046280,0.044441,3.975245,21.086259,0.013772,0.345021,0.968877,0.003067,6.930427,8.013179,16.745563,22.222063
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,backward,data\polished_dataset\backward\35degree\1500rpm\1500.0rpm1400.0Nm35.0deg.csv,1500.000000,1400.000000,35.000000,0.003252,0.003882,0.001741,0.001741,0.002895,6.861302,0.047399,0.049397,4.214779,42.351716,0.023226,0.574741,0.979537,0.000790,20.856569,4.152462,57.255599,8.796590
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,forward,data\polished_dataset\forward\25degree\1600rpm\1600.0rpm0.0Nm25.0deg.csv,1600.000000,0.000000,25.000000,0.002272,0.002669,-0.000998,0.000998,0.002156,5.031286,0.045158,0.037170,17.687857,27.987174,0.011249,0.221496,0.989728,0.000179,16.592373,0.867139,45.093236,2.508437
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,backward,data\polished_dataset\backward\25degree\1600rpm\1600.0rpm0.0Nm25.0deg.csv,1600.000000,0.000000,25.000000,0.001788,0.002102,-0.000026,0.000026,0.001788,3.878691,0.046109,0.036736,20.329674,23.625746,0.011344,0.245040,0.985088,0.000720,4.710292,7.897950,8.771690,17.630096
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,forward,data\polished_dataset\forward\30degree\1600rpm\1600.0rpm0.0Nm30.0deg.csv,1600.000000,0.000000,30.000000,0.002237,0.002708,-0.001450,0.001450,0.001948,4.933304,0.045352,0.037478,17.362861,27.810733,0.011695,0.244050,0.986785,0.000821,25.603354,21.213743,68.738999,61.365943
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,backward,data\polished_dataset\backward\30degree\1600rpm\1600.0rpm0.0Nm30.0deg.csv,1600.000000,0.000000,30.000000,0.001686,0.001989,0.000496,0.000496,0.001643,3.641903,0.046281,0.037674,18.596590,21.070738,0.011712,0.259645,0.980920,0.000573,9.060363,7.871973,14.238748,16.097572
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,forward,data\polished_dataset\forward\35degree\1600rpm\1600.0rpm600.0Nm35.0deg.csv,1600.000000,600.000000,35.000000,0.005328,0.006050,-0.001378,0.001378,0.005249,9.213227,0.057827,0.039598,31.524155,38.484437,0.020066,0.290223,0.994529,0.000396,13.568284,10.109729,31.046775,27.023939
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,backward,data\polished_dataset\backward\35degree\1600rpm\1600.0rpm600.0Nm35.0deg.csv,1600.000000,600.000000,35.000000,0.004482,0.005135,-0.000101,0.000101,0.004481,7.770186,0.057687,0.042410,26.482926,38.398402,0.019683,0.342475,0.992878,0.001670,17.392801,3.153365,38.714122,4.982892
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,forward,data\polished_dataset\forward\30degree\1600rpm\1600.0rpm1600.0Nm30.0deg.csv,1600.000000,1600.000000,30.000000,0.009741,0.010946,0.000187,0.000187,0.009741,12.799176,0.076110,0.043646,42.654053,55.203092,0.033009,0.301382,0.995891,0.001313,3.814044,7.288075,9.983794,20.564125
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,backward,data\polished_dataset\backward\30degree\1600rpm\1600.0rpm1600.0Nm30.0deg.csv,1600.000000,1600.000000,30.000000,0.008792,0.010011,0.001401,0.001401,0.008749,11.341820,0.077520,0.047666,38.510764,51.109214,0.030982,0.346867,0.995526,0.002727,21.706652,3.696814,62.499795,5.589881
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,forward,data\polished_dataset\forward\35degree\1600rpm\1600.0rpm1700.0Nm35.0deg.csv,1600.000000,1700.000000,35.000000,0.009933,0.011202,-0.001353,0.001353,0.009893,12.865598,0.077209,0.044506,42.356762,54.508911,0.033640,0.312003,0.995862,0.000953,13.591728,2.338517,38.512373,6.650375
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,backward,data\polished_dataset\backward\35degree\1600rpm\1600.0rpm1700.0Nm35.0deg.csv,1600.000000,1700.000000,35.000000,0.008113,0.009262,-0.000950,0.000950,0.008092,10.104681,0.080289,0.053444,33.435563,48.291590,0.029039,0.338027,0.995434,0.004684,33.307563,53.828621,92.352110,156.083292
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,forward,data\polished_dataset\forward\30degree\1700rpm\1700.0rpm200.0Nm30.0deg.csv,1700.000000,200.000000,30.000000,0.002414,0.002964,0.000235,0.000235,0.002409,4.760269,0.050702,0.038992,23.096715,30.991369,0.014572,0.294040,0.986074,0.000948,10.830543,6.552422,17.777974,11.171485
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,backward,data\polished_dataset\backward\30degree\1700rpm\1700.0rpm200.0Nm30.0deg.csv,1700.000000,200.000000,30.000000,0.004100,0.004950,0.000083,0.000083,0.004100,7.323589,0.055983,0.039415,29.594054,42.671036,0.016789,0.241942,0.993834,0.002636,10.848257,0.293076,29.450531,0.531904
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,forward,data\polished_dataset\forward\30degree\1700rpm\1700.0rpm400.0Nm30.0deg.csv,1700.000000,400.000000,30.000000,0.003284,0.003930,-0.000067,0.000067,0.003284,6.250962,0.052534,0.039272,25.244762,36.464881,0.016021,0.290099,0.990668,0.004472,10.682187,5.688261,21.026802,13.262900
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,backward,data\polished_dataset\backward\30degree\1700rpm\1700.0rpm400.0Nm30.0deg.csv,1700.000000,400.000000,30.000000,0.006052,0.007930,0.000039,0.000039,0.006052,9.933433,0.060929,0.040219,33.990443,62.435378,0.025147,0.313481,0.994712,0.009857,8.442215,2.341426,17.226585,4.085494
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,forward,data\polished_dataset\forward\35degree\1700rpm\1700.0rpm500.0Nm35.0deg.csv,1700.000000,500.000000,35.000000,0.003807,0.004572,-0.000488,0.000488,0.003781,7.208416,0.052818,0.039284,25.622887,42.313927,0.019261,0.358007,0.989893,0.001688,7.351006,11.241754,10.586812,27.751077
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,backward,data\polished_dataset\backward\35degree\1700rpm\1700.0rpm500.0Nm35.0deg.csv,1700.000000,500.000000,35.000000,0.005867,0.007278,-0.000185,0.000185,0.005865,9.182116,0.063894,0.042405,33.631676,56.589212,0.027184,0.451947,0.992358,0.001630,18.027749,5.333641,42.073186,8.112724
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,forward,data\polished_dataset\forward\30degree\1700rpm\1700.0rpm800.0Nm30.0deg.csv,1700.000000,800.000000,30.000000,0.003928,0.004789,0.000801,0.000801,0.003883,6.973460,0.056324,0.040300,28.448990,50.099310,0.024600,0.506119,0.984424,0.000609,13.144872,9.062841,32.470275,24.777780
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,backward,data\polished_dataset\backward\30degree\1700rpm\1700.0rpm800.0Nm30.0deg.csv,1700.000000,800.000000,30.000000,0.006509,0.007684,-0.000008,0.000008,0.006509,9.317011,0.069861,0.042765,38.786013,47.714354,0.032473,0.601340,0.990027,0.001859,7.515521,4.015435,21.338202,6.218297
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,forward,data\polished_dataset\forward\25degree\1700rpm\1700.0rpm1200.0Nm25.0deg.csv,1700.000000,1200.000000,25.000000,0.001385,0.001674,-0.001014,0.001014,0.001076,3.111531,0.044499,0.041825,6.009593,19.078721,0.010361,0.223367,0.964383,0.000848,16.975678,2.949492,34.134215,4.477950
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,backward,data\polished_dataset\backward\25degree\1700rpm\1700.0rpm1200.0Nm25.0deg.csv,1700.000000,1200.000000,25.000000,0.001769,0.002118,0.000814,0.000814,0.001621,3.867867,0.045734,0.042064,8.023579,24.027594,0.010448,0.209329,0.983564,0.001879,8.172105,10.293434,17.308039,28.993999
